icon,"Introspector.getIcon#iconKind,SystemTray.remove#trayIcon,Window.setTrayIconWindow#isTrayIconWindow,Frame#getIconImage,Frame#setIconImage,Introspector#getIcon,PopupMenu#isTrayIconPopup,SystemTray#getTrayIconSize,Window#getIconImages,Window#isTrayIconWindow,Window#setIconImages,Window#setTrayIconWindow,TrayIcon#TrayIcon,TrayIconPeer#TrayIconPeer",14
iconified,"WindowListener#windowIconified",1
icons,"Window.setIconImages#icons,SystemTray#getTrayIcons",2
id,"Activatable.exportObject#id,ActivationDesc.ActivationDesc#groupID,FieldPosition.formatted#fieldID,LogRecord.setThreadID#threadID,NoRouteToHostException.getOption#optID,PropertyChangeEvent.setPropagationId#propagationId,TimeZoneNameProvider.getGenericDisplayName#ID,X509CertSelector.setAuthorityKeyIdentifier#authorityKeyID,X509CertSelector.setSubjectKeyIdentifier#subjectKeyID,ZoneId.of#zoneId,ZoneOffset.of#offsetId,AWTEvent#getID,ActivationDesc#getGroupID,ActivationGroup#currentGroupID,DateTimeFormatterBuilder#appendChronologyId,DateTimeFormatterBuilder#appendOffsetId,DateTimeFormatterBuilder#appendZoneId,DateTimeFormatterBuilder#appendZoneOrOffsetId,DateTimeFormatterBuilder#appendZoneRegionId,Inet6Address#getScopeId,LogRecord#getThreadID,LogRecord#setThreadID,MediaTracker#checkID,MediaTracker#getErrorsID,MediaTracker#isErrorID,MediaTracker#statusID,MediaTracker#waitForID,PolicyQualifierInfo#getPolicyQualifierId,PropertyChangeEvent#getPropagationId,PropertyChangeEvent#setPropagationId,TemporalQueries#zoneId,Thread#getId,ThreadInfo#getLockOwnerId,ThreadInfo#getThreadId,TimeZone#setID,TimeZone#toZoneId,X509CertSelector#getSubjectPublicKeyAlgID,X509CertSelector#setSubjectPublicKeyAlgID,X509Certificate#getIssuerUniqueID,X509Certificate#getSubjectUniqueID,ActivationGroupID#ActivationGroupID,ActivationID#ActivationID,ObjID#ObjID,RowId#RowId,ZoneId#ZoneId",45
identifier,"UnicodeBlock#isIdentifierIgnorable,UnicodeBlock#isJavaIdentifierPart,UnicodeBlock#isJavaIdentifierStart,UnicodeBlock#isUnicodeIdentifierPart,UnicodeBlock#isUnicodeIdentifierStart,X509CertSelector#getAuthorityKeyIdentifier,X509CertSelector#getSubjectKeyIdentifier,X509CertSelector#setAuthorityKeyIdentifier,X509CertSelector#setSubjectKeyIdentifier",9
identities,"IdentityScope#identities",1
identity,"IdentityScope.removeIdentity#identity,LockInfo.LockInfo#identityHashCode,AffineTransform#setToIdentity,IdentityScope#addIdentity,IdentityScope#getIdentity,IdentityScope#removeIdentity,LockInfo#getIdentityHashCode,Lookup#identity,System#identityHashCode,TransformAttribute#isIdentity,Identity#Identity,IdentityHashMap#IdentityHashMap,IdentityScope#IdentityScope",13
ideographic,"UnicodeBlock#isIdeographic",1
idle,"Robot#isAutoWaitForIdle,Robot#setAutoWaitForIdle,Robot#waitForIdle",3
idn,"IDN#IDN",1
ids,"ThreadMXBean.getThreadInfo#ids,ThreadMXBean#getAllThreadIds,ZoneId#getAvailableZoneIds",3
idx,"ColorModel.getComponentSize#componentIdx,ColorSpace.getName#idx",2
iee,"StrictMath#IEEEremainder",1
if,"AsynchronousCompletionTask.getNow#valueIfAbsent,FutureTask.cancel#mayInterruptIfRunning,MulticastSocket.setNetworkInterface#netIf,Collections#getExactSizeIfKnown,Collections#removeIf,Component#showIfNotLost,CopyOnWriteArrayList#addIfAbsent,FileSystemProvider#deleteIfExists,OptionalLong#ifPresent,Provider#computeIfAbsent,Provider#computeIfPresent,Provider#putIfAbsent,URLConnection#getIfModifiedSince,URLConnection#setIfModifiedSince",14
ifmodifiedsince,"URLConnection.setIfModifiedSince#ifmodifiedsince",1
ignorable,"UnicodeBlock#isIdentifierIgnorable",1
ignore,"AbstractSelector.interrupt#ignore,Component.setIgnoreRepaint#ignoreRepaint,Container.findComponentAt#ignoreEnabled,String.regionMatches#ignoreCase,Component#getIgnoreRepaint,Component#setIgnoreRepaint,String#compareToIgnoreCase,String#equalsIgnoreCase",8
illegal,"IllegalAccessError#IllegalAccessError,IllegalAccessException#IllegalAccessException,IllegalArgumentException#IllegalArgumentException,IllegalBlockingModeException#IllegalBlockingModeException,IllegalChannelGroupException#IllegalChannelGroupException,IllegalCharsetNameException#IllegalCharsetNameException,IllegalClassFormatException#IllegalClassFormatException,IllegalComponentStateException#IllegalComponentStateException,IllegalFormatCodePointException#IllegalFormatCodePointException,IllegalFormatConversionException#IllegalFormatConversionException,IllegalFormatException#IllegalFormatException,IllegalFormatFlagsException#IllegalFormatFlagsException,IllegalFormatPrecisionException#IllegalFormatPrecisionException,IllegalFormatWidthException#IllegalFormatWidthException,IllegalMonitorStateException#IllegalMonitorStateException,IllegalPathStateException#IllegalPathStateException,IllegalSelectorException#IllegalSelectorException,IllegalStateException#IllegalStateException,IllegalThreadStateException#IllegalThreadStateException",19
illformed,"IllformedLocaleException#IllformedLocaleException",1
image,"BufferedImage.BufferedImage#imageType,DragGestureEvent.startDrag#imageOffset,DragSourceContext.DragSourceContext#dragImage,GraphicsConfiguration.DefaultBufferCapabilities#imageCaps,MediaTracker.removeImage#image,RenderableImageProducer.RenderableImageProducer#rdblImage,SplashScreen.setImageURL#imageURL,BufferedImageFilter#getBufferedImageOp,Component#createVolatileImage,DragSource#isDragImageSupported,Frame#getIconImage,Frame#setIconImage,Graphics#drawImage,Graphics2D#drawRenderableImage,Graphics2D#drawRenderedImage,GraphicsConfiguration#createCompatibleImage,GraphicsConfiguration#createCompatibleVolatileImage,GraphicsConfiguration#getImageCapabilities,MediaTracker#addImage,MediaTracker#imageUpdate,MediaTracker#removeImage,PixelGrabber#imageComplete,RescaleOp#createCompatibleDestImage,SimpleBeanInfo#loadImage,SplashScreen#getImageURL,SplashScreen#setImageURL,Toolkit#checkImage,Toolkit#createImage,Toolkit#getImage,Toolkit#prepareImage,TrayIcon#isImageAutoSize,TrayIcon#setImage,TrayIcon#setImageAutoSize,BufferedImage#BufferedImage,BufferedImageFilter#BufferedImageFilter,BufferedImageOp#BufferedImageOp,ContextualRenderedImageFactory#ContextualRenderedImageFactory,CropImageFilter#CropImageFilter,FilteredImageSource#FilteredImageSource,Image#Image,ImageCapabilities#ImageCapabilities,ImageConsumer#ImageConsumer,ImageFilter#ImageFilter,ImageGraphicAttribute#ImageGraphicAttribute,ImageObserver#ImageObserver,ImageProducer#ImageProducer,MemoryImageSource#MemoryImageSource,RGBImageFilter#RGBImageFilter,RenderableImage#RenderableImage,RenderableImageOp#RenderableImageOp,RenderableImageProducer#RenderableImageProducer,RenderedImage#RenderedImage,RenderedImageFactory#RenderedImageFactory,VolatileImage#VolatileImage,WritableRenderedImage#WritableRenderedImage",55
imageable,"Paper#getImageableHeight,Paper#getImageableWidth,Paper#getImageableX,Paper#getImageableY,Paper#setImageableArea",5
imagedata,"Toolkit.createImage#imagedata",1
imagelength,"Toolkit.createImage#imagelength",1
imageoffset,"Toolkit.createImage#imageoffset",1
images,"Window#getIconImages,Window#setIconImages",2
imaging,"ImagingOpException#ImagingOpException",1
img,"MediaTracker.imageUpdate#img,TexturePaint.getContext#bufImg",2
imgf,"FilteredImageSource.FilteredImageSource#imgf",1
immutable,"SimpleImmutableEntry#SimpleImmutableEntry",1
impl,"LambdaMetafactory.metafactory#implMethod,SerializedLambda.SerializedLambda#implClass,SerializedLambda.SerializedLambda#implMethodKind,SerializedLambda.SerializedLambda#implMethodName,SerializedLambda.SerializedLambda#implMethodSignature,DatagramSocket#setDatagramSocketImplFactory,EventQueue#isDispatchThreadImpl,MenuItem#getActionCommandImpl,SerializedLambda#getImplClass,SerializedLambda#getImplMethodKind,SerializedLambda#getImplMethodName,SerializedLambda#getImplMethodSignature,Socket#setSocketImplFactory,DatagramSocketImpl#DatagramSocketImpl,DatagramSocketImplFactory#DatagramSocketImplFactory,SocketImpl#SocketImpl,SocketImplFactory#SocketImplFactory",17
implementation,"Package#getImplementationTitle,Package#getImplementationVendor,Package#getImplementationVersion",3
implicit,"ContainerOrderFocusTraversalPolicy.setImplicitDownCycleTraversal#implicitDownCycleTraversal,ContainerOrderFocusTraversalPolicy#getImplicitDownCycleTraversal,ContainerOrderFocusTraversalPolicy#setImplicitDownCycleTraversal,Parameter#isImplicit",4
implies,"FilePermission#implies",1
import,"Preferences#importPreferences",1
in,"CertificateFactory.generateCRLs#inStream,CompositeContext.compose#dstIn,CopyOnWriteArrayList.CopyOnWriteArrayList#toCopyIn,EventSetDescriptor.setInDefaultEventSet#inDefaultEventSet,List.AccessibleAWTListChild#indexInParent,NumberFormat.getPercentInstance#inLocale,System.registerShutdownHook#registerShutdownInProgress,UID.read#in,WeekFields.of#minimalDaysInFirstWeek,WritableRaster.setDataElements#inData,WritableRaster.setDataElements#inRaster,Builder#getTimeInMillis,Builder#setMinimalDaysInFirstWeek,Builder#setTimeInMillis,Component#getAccessibleIndexInParent,Component#requestFocusInWindow,Deflater#getTotalIn,EventSetDescriptor#isInDefaultEventSet,EventSetDescriptor#setInDefaultEventSet,ForkJoinTask#inForkJoinPool,GregorianCalendar#getWeeksInWeekYear,Lookup#in,Scanner#findInLine,SecurityManager#getInCheck,System#setIn,TemporalAdjusters#dayOfWeekInMonth,TemporalAdjusters#firstInMonth,TemporalAdjusters#lastInMonth,ThreadInfo#isInNative,Throwable#fillInStackTrace,TimeZone#inDaylightTime,URLClassLoader#InMemoryCookieStore,WeekFields#getMinimalDaysInFirstWeek,ExceptionInInitializerError#ExceptionInInitializerError",34
inactive,"Activatable#inactive,ActivationMonitor#inactiveGroup,ActivationMonitor#inactiveObject",3
incarnation,"ActivationMonitor.inactiveGroup#incarnation",1
inclusive,"Duration.between#startInclusive,IntStream.rangeClosed#endInclusive,IsoFields.between#temporal1Inclusive,Period.between#startDateInclusive,TreeSet.subSet#fromInclusive,TreeSet.subSet#toInclusive,TreeSet.tailSet#inclusive",7
incompatible,"IncompatibleClassChangeError#IncompatibleClassChangeError",1
incomplete,"IncompleteAnnotationException#IncompleteAnnotationException",1
increment,"Vector.Vector#capacityIncrement,AtomicLongArray#getAndIncrement,AtomicLongArray#incrementAndGet,LongAdder#increment,Math#incrementExact,Scrollbar#getBlockIncrement,Scrollbar#getLineIncrement,Scrollbar#getPageIncrement,Scrollbar#getUnitIncrement,Scrollbar#setBlockIncrement,Scrollbar#setLineIncrement,Scrollbar#setPageIncrement,Scrollbar#setUnitIncrement",13
indent,"Container.list#indent",1
indentation,"XMLEncoder.XMLEncoder#indentation",1
index,"AttributedString.getIterator#beginIndex,AttributedString.getIterator#endIndex,BitSet.get#bitIndex,Book.setPage#pageIndex,CallableStatement.getObject#parameterIndex,DataTruncation.DataTruncation#index,DateTimeParseException.DateTimeParseException#errorIndex,Double.lastIndexOf#fromIndex,GlyphVector.getGlyphJustificationInfo#glyphIndex,GlyphVector.getGlyphPositions#beginGlyphIndex,LayoutPath.getCharBounds#logicalIndex,LayoutPath.visualToLogical#visualIndex,List.AccessibleAWTListChild#indexInParent,MessageFormat.setFormat#formatElementIndex,MessageFormat.setFormatByArgumentIndex#argumentIndex,ResultSet.getObject#columnIndex,Spliterators.spliterator#toIndex,TextHitInfo.trailing#charIndex,UnicodeBlock.toChars#dstIndex,CharacterIterator#getBeginIndex,CharacterIterator#getEndIndex,CharacterIterator#setIndex,Choice#getSelectedIndex,Collections#indexOfSubList,Collections#lastIndexOfSubList,Collections#nextIndex,Collections#previousIndex,Component#getAccessibleIndexInParent,DataTruncation#getIndex,Double#indexOf,Double#lastIndexOf,FieldPosition#setBeginIndex,FieldPosition#setEndIndex,ForkJoinWorkerThread#getPoolIndex,Formatter#index,GlyphVector#getGlyphCharIndex,Introspector#getDefaultEventIndex,Introspector#getDefaultPropertyIndex,LineMetrics#getBaselineIndex,List#getVisibleIndex,List#isIndexSelected,MessageFormat#getFormatsByArgumentIndex,MessageFormat#setFormatByArgumentIndex,MessageFormat#setFormatsByArgumentIndex,NetworkInterface#getByIndex,ParsePosition#getErrorIndex,ParsePosition#setErrorIndex,RGBImageFilter#filterIndexColorModel,TextComponent#getAfterIndex,TextComponent#getAtIndex,TextComponent#getBeforeIndex,TextComponent#getIndexAtPoint,TextHitInfo#getCharIndex,TextHitInfo#getInsertionIndex,TextMeasurer#getLineBreakIndex,ArrayIndexOutOfBoundsException#ArrayIndexOutOfBoundsException,IndexColorModel#IndexColorModel,IndexOutOfBoundsException#IndexOutOfBoundsException,StringIndexOutOfBoundsException#StringIndexOutOfBoundsException",59
indexed,"IndexedPropertyDescriptor.IndexedPropertyDescriptor#indexedReadMethod,IndexedPropertyDescriptor.IndexedPropertyDescriptor#indexedReadMethodName,IndexedPropertyDescriptor.IndexedPropertyDescriptor#indexedWriteMethod,IndexedPropertyDescriptor.IndexedPropertyDescriptor#indexedWriteMethodName,IndexedPropertyDescriptor#getIndexedPropertyType,IndexedPropertyDescriptor#getIndexedReadMethod,IndexedPropertyDescriptor#getIndexedWriteMethod,IndexedPropertyDescriptor#setIndexedReadMethod,IndexedPropertyDescriptor#setIndexedWriteMethod,PropertyChangeSupport#fireIndexedPropertyChange,IndexedPropertyChangeEvent#IndexedPropertyChangeEvent,IndexedPropertyDescriptor#IndexedPropertyDescriptor",12
indexes,"List#getSelectedIndexes",1
indicator,"ZoneOffsetTransitionRule.of#dayOfMonthIndicator,ZoneOffsetTransitionRule#getDayOfMonthIndicator",2
indices,"ComponentSampleModel.ComponentSampleModel#bankIndices,BufferedImage#getWritableTileIndices,ComponentSampleModel#getBankIndices,GlyphVector#getGlyphCharIndices",4
inet,"NetworkInterface#getByInetAddress,NetworkInterface#getInetAddresses,ServerSocket#getInetAddress,InetAddress#InetAddress,InetSocketAddress#InetSocketAddress",5
inet4,"Inet4Address#Inet4Address",1
inet6,"Inet6Address#Inet6Address",1
inf,"InflaterInputStream.InflaterInputStream#inf",1
infinite,"Double#isInfinite",1
infinity,"DecimalFormatSymbols.setInfinity#infinity,DecimalFormatSymbols#getInfinity,DecimalFormatSymbols#setInfinity",3
infl,"InflaterOutputStream.InflaterOutputStream#infl",1
inflate,"Inflater#inflate",1
inflater,"Inflater#Inflater,InflaterInputStream#InflaterInputStream,InflaterOutputStream#InflaterOutputStream",3
info,"DriverManager.getConnection#info,Introspector.GenericBeanInfo#targetBeanInfo,RSAMultiPrimePrivateCrtKeySpec.RSAMultiPrimePrivateCrtKeySpec#otherPrimeInfo,TextHitInfo.equals#hitInfo,URI.URI#userInfo,Applet#getAppletInfo,Applet#getParameterInfo,CaretPolicy#getCaretInfo,GlyphVector#getGlyphJustificationInfo,GraphicAttribute#getJustificationInfo,Identity#getInfo,Identity#setInfo,Introspector#GenericBeanInfo,Introspector#getBeanInfo,Introspector#getBeanInfoSearchPath,Introspector#setBeanInfoSearchPath,Logger#info,MouseInfo#getPointerInfo,RSAMultiPrimePrivateCrtKey#getOtherPrimeInfo,SimpleBeanInfo#getAdditionalBeanInfo,ThreadInfo#getLockInfo,ThreadMXBean#getThreadInfo,URI#getRawUserInfo,URI#getUserInfo,BeanContextServiceProviderBeanInfo#BeanContextServiceProviderBeanInfo,BeanInfo#BeanInfo,DriverPropertyInfo#DriverPropertyInfo,GlyphJustificationInfo#GlyphJustificationInfo,GridBagLayoutInfo#GridBagLayoutInfo,LockInfo#LockInfo,MemoryNotificationInfo#MemoryNotificationInfo,MethodHandleInfo#MethodHandleInfo,MonitorInfo#MonitorInfo,MouseInfo#MouseInfo,MouseInfoPeer#MouseInfoPeer,PointerInfo#PointerInfo,PolicyQualifierInfo#PolicyQualifierInfo,RSAOtherPrimeInfo#RSAOtherPrimeInfo,SQLClientInfoException#SQLClientInfoException,SimpleBeanInfo#SimpleBeanInfo,TextHitInfo#TextHitInfo,ThreadInfo#ThreadInfo",42
infoflags,"MediaTracker.imageUpdate#infoflags",1
inherit,"Redirect#inheritIO",1
inheritable,"InheritableThreadLocal#InheritableThreadLocal",1
inherited,"SelectorProvider#inheritedChannel",1
inhibited,"PKIXParameters#isAnyPolicyInhibited,PKIXParameters#isPolicyMappingInhibited,PKIXParameters#setAnyPolicyInhibited,PKIXParameters#setPolicyMappingInhibited",4
init,"Key.RenderingHints#init,Applet#init,MemoryUsage#getInit,Signature#initSign,Signature#initVerify,Throwable#initCause",6
initargs,"Constructor.newInstance#initargs",1
initial,"AsynchronousChannelGroup.withCachedThreadPool#initialSize,AtomicMarkableReference.AtomicMarkableReference#initialMark,AtomicMarkableReference.AtomicMarkableReference#initialRef,AtomicReference.AtomicReference#initialValue,AtomicStampedReference.AtomicStampedReference#initialStamp,Double.Double#initialCapacity,Executors.scheduleWithFixedDelay#initialDelay,PKIXParameters.setInitialPolicies#initialPolicies,Exchanger#initialValue,FocusTraversalPolicy#getInitialComponent,PKIXParameters#getInitialPolicies,PKIXParameters#setInitialPolicies,ThreadLocal#withInitial",13
initialization,"PropertyEditorSupport#getJavaInitializationString",1
initialize,"Class.forName#initialize,BeanContextServicesSupport#initialize",2
initializer,"Beans.instantiate#initializer,AppletInitializer#AppletInitializer,ExceptionInInitializerError#ExceptionInInitializerError",3
inline,"Socket#getOOBInline,Socket#setOOBInline",2
inner,"IllegalThreadStateException#InnerClassLambdaMetafactory",1
input,"CharsetEncoder.encode#endOfInput,InputMethodContext.createInputMethodJFrame#attachToInputContext,InputMethodContext.enableClientWindowNotification#inputMethod,InvalidPathException.InvalidPathException#input,UnmappableCharacterException.UnmappableCharacterException#inputLength,AWTEventMulticaster#inputMethodTextChanged,Beans#ObjectInputStreamWithLoader,Builder#inputShape,Channels#newInputStream,CharsetEncoder#malformedInputAction,CharsetEncoder#onMalformedInput,Component#addInputMethodListener,Component#getInputContext,Component#getInputMethodListeners,Component#removeInputMethodListener,DataFlavor#isRepresentationClassInputStream,Deflater#needsInput,Deflater#setInput,InputContext#getInputMethodControlObject,InputContext#selectInputMethod,InputMethod#setInputMethodContext,InputMethodContext#createInputMethodJFrame,InputMethodContext#createInputMethodWindow,InputMethodContext#dispatchInputMethodEvent,InvalidPathException#getInput,Redirect#redirectInput,Runtime#getLocalizedInputStream,RuntimeMXBean#getInputArguments,Socket#isInputShutdown,SocketChannel#shutdownInput,TextComponent#enableInputMethods,TextComponent#getInputMethodRequests,Toolkit#mapInputMethodHighlight,URLConnection#getDoInput,URLConnection#setDoInput,UnmappableCharacterException#getInputLength,UnmodifiableClassException#getInputStream,BufferedInputStream#BufferedInputStream,ByteArrayInputStream#ByteArrayInputStream,CheckedInputStream#CheckedInputStream,DataInput#DataInput,DataInputStream#DataInputStream,DeflaterInputStream#DeflaterInputStream,DigestInputStream#DigestInputStream,FileInputStream#FileInputStream,FilterInputStream#FilterInputStream,GZIPInputStream#GZIPInputStream,InflaterInputStream#InflaterInputStream,InputContext#InputContext,InputEvent#InputEvent,InputMethod#InputMethod,InputMethodContext#InputMethodContext,InputMethodDescriptor#InputMethodDescriptor,InputMethodEvent#InputMethodEvent,InputMethodHighlight#InputMethodHighlight,InputMethodListener#InputMethodListener,InputMethodRequests#InputMethodRequests,InputMismatchException#InputMismatchException,InputStream#InputStream,InputStreamReader#InputStreamReader,InputSubset#InputSubset,JarInputStream#JarInputStream,LineNumberInputStream#LineNumberInputStream,MalformedInputException#MalformedInputException,ObjectInput#ObjectInput,ObjectInputStream#ObjectInputStream,ObjectInputValidation#ObjectInputValidation,PipedInputStream#PipedInputStream,PushbackInputStream#PushbackInputStream,SQLInput#SQLInput,SequenceInputStream#SequenceInputStream,StringBufferInputStream#StringBufferInputStream,ZipInputStream#ZipInputStream",73
ins,"LogManager.readConfiguration#ins",1
insensitive,"DateTimeFormatterBuilder#parseCaseInsensitive",1
insert,"LineBreakMeasurer.insertChar#insertPos,MethodType.appendParameterTypes#ptypesToInsert,LineBreakMeasurer#insertChar,Lookup#insertArguments,Menu#insert,Menu#insertSeparator,MethodType#insertParameterTypes,Security#insertProviderAt,TextArea#insertText,Vector#insertElementAt",10
insertion,"TextHitInfo#getInsertionIndex",1
insets,"GridBagConstraints.GridBagConstraints#insets,Autoscroll#getAutoscrollInsets,Container#getInsets,Container#insets,Toolkit#getScreenInsets,Insets#Insets",6
inside,"Rectangle#inside",1
installed,"FileSystemProvider#installedProviders,ServiceLoader#loadInstalled",2
instance,"Customizer.instanceName#instance,PersistenceDelegate.writeObject#oldInstance,ActivationInstantiator#newInstance,AffineTransform#getQuadrantRotateInstance,AffineTransform#getRotateInstance,AffineTransform#getScaleInstance,AffineTransform#getShearInstance,AffineTransform#getTranslateInstance,Beans#getInstanceOf,Beans#isInstanceOf,BreakIteratorProvider#getCharacterInstance,BreakIteratorProvider#getLineInstance,BreakIteratorProvider#getSentenceInstance,BreakIteratorProvider#getWordInstance,Class#isInstance,Customizer#instanceName,DateFormat#getDateInstance,DateFormat#getDateTimeInstance,DateFormat#getTimeInstance,GraphicsEnvironment#isHeadlessInstance,HttpURLConnection#getInstanceFollowRedirects,HttpURLConnection#setInstanceFollowRedirects,Image#getScaledInstance,ImageFilter#getFilterInstance,KeyStoreSpi#engineEntryInstanceOf,MethodHandleProxies#asInterfaceInstance,MethodHandleProxies#isWrapperInstance,MethodHandleProxies#wrapperInstanceTarget,MethodHandleProxies#wrapperInstanceType,NumberFormat#getCurrencyInstance,NumberFormat#getInstance,NumberFormat#getIntegerInstance,NumberFormat#getNumberInstance,NumberFormat#getPercentInstance,Proxy#newProxyInstance,RMIClassLoader#getDefaultProviderInstance,SecureRandom#getInstanceStrong,TrustedCertificateEntry#entryInstanceOf",38
instant,"Clock.fixed#fixedInstant,Instant.equals#otherInstant,Timestamp.from#instant,Builder#setInstant,ChronoLocalDateTime#withZoneSameInstant,Clock#instant,Date#toInstant,DateTimeFormatterBuilder#appendInstant,OffsetDateTime#atZoneSameInstant,OffsetDateTime#ofInstant,OffsetDateTime#withOffsetSameInstant,ZoneOffsetTransition#getInstant,Instant#Instant",13
instantiate,"BeanContextSupport#instantiateChild,Beans#instantiate",2
instantiated,"LambdaMetafactory.metafactory#instantiatedMethodType,SerializedLambda#getInstantiatedMethodType",2
instantiation,"InstantiationError#InstantiationError,InstantiationException#InstantiationException",2
instantiator,"ActivationInstantiator#ActivationInstantiator",1
instructions,"Runtime#traceInstructions",1
instrumentation,"Instrumentation#Instrumentation",1
int,"Formatter.BigDecimalLayout#intVal,AbstractDoubleSpliterator#IntIteratorSpliterator,BaseStream#collectInt,BaseStream#flattenInt,BigDecimal#intValueExact,Builder#makeInt,Builder#mapToInt,CharSequence#nextInt,Collector#ChainedInt,Collector#flatMapToInt,Collectors#averagingInt,Collectors#summarizingInt,Collectors#summingInt,Comparator#comparingInt,ConcurrentHashMap#reduceEntriesToInt,ConcurrentHashMap#reduceKeysToInt,ConcurrentHashMap#reduceToInt,ConcurrentHashMap#reduceValuesToInt,Double#intValue,Field#setInt,Float#floatToIntBits,Float#floatToRawIntBits,Float#intBitsToFloat,Hashtable#IntCumulateTask,IndexColorModel#convertToIntDiscrete,Integer#parseInt,Integer#parseUnsignedInt,OptionalInt#getAsInt,ParameterBlock#getIntParameter,RandomAccessFile#readInt,RandomAccessFile#writeInt,Scanner#hasNextInt,Short#toUnsignedInt,ShortBuffer#asIntBuffer,ShortBuffer#getInt,ShortBuffer#putInt,Spliterators#IntArraySpliterator,Spliterators#emptyIntSpliterator,StreamSupport#intStream,StrictMath#toIntExact,TexturePaint#Int,URLConnection#getHeaderFieldInt,ValueRange#checkValidIntValue,ValueRange#isIntValue,ValueRange#isValidIntValue,AbstractIntSpliterator#AbstractIntSpliterator,DataBufferInt#DataBufferInt,DoubleToIntFunction#DoubleToIntFunction,IntBinaryOperator#IntBinaryOperator,IntBuffer#IntBuffer,IntConsumer#IntConsumer,IntFunction#IntFunction,IntPredicate#IntPredicate,IntStream#IntStream,IntSummaryStatistics#IntSummaryStatistics,IntSupplier#IntSupplier,IntToDoubleFunction#IntToDoubleFunction,IntToLongFunction#IntToLongFunction,IntUnaryOperator#IntUnaryOperator,LongToIntFunction#LongToIntFunction,ObjIntConsumer#ObjIntConsumer,OfInt#OfInt,OptionalInt#OptionalInt,ToIntBiFunction#ToIntBiFunction,ToIntFunction#ToIntFunction",65
integer,"Integer.compareTo#anotherInteger,BigDecimal#toBigInteger,BigDecimal#toBigIntegerExact,Integer#getInteger,NumberFormat#getIntegerInstance,NumberFormat#getMaximumIntegerDigits,NumberFormat#getMinimumIntegerDigits,NumberFormat#isParseIntegerOnly,NumberFormat#setMaximumIntegerDigits,NumberFormat#setMinimumIntegerDigits,NumberFormat#setParseIntegerOnly,Scanner#hasNextBigInteger,Scanner#nextBigInteger,AtomicInteger#AtomicInteger,AtomicIntegerArray#AtomicIntegerArray,AtomicIntegerFieldUpdater#AtomicIntegerFieldUpdater,BigInteger#BigInteger,Integer#Integer",18
integral,"BigDecimal#divideToIntegralValue",1
integrity,"SQLIntegrityConstraintViolationException#SQLIntegrityConstraintViolationException",1
interaction,"URLConnection#getAllowUserInteraction,URLConnection#getDefaultAllowUserInteraction,URLConnection#setAllowUserInteraction,URLConnection#setDefaultAllowUserInteraction",4
interest,"RenderContext#getAreaOfInterest,RenderContext#setAreaOfInterest,SelectionKey#interestOps",3
interface,"EventHandler.create#listenerInterface,ManagementFactory.getPlatformMXBeans#mxbeanInterface,SerializedLambda.SerializedLambda#functionalInterfaceClass,SerializedLambda.SerializedLambda#functionalInterfaceMethodName,SerializedLambda.SerializedLambda#functionalInterfaceMethodSignature,Class#isInterface,Inet6Address#getScopedInterface,MembershipKey#networkInterface,MethodHandleProxies#asInterfaceInstance,Modifier#interfaceModifiers,MulticastSocket#getInterface,MulticastSocket#getNetworkInterface,MulticastSocket#setInterface,MulticastSocket#setNetworkInterface,NetworkInterface#getInterfaceAddresses,SerializedLambda#getFunctionalInterfaceClass,SerializedLambda#getFunctionalInterfaceMethodName,SerializedLambda#getFunctionalInterfaceMethodSignature,InterfaceAddress#InterfaceAddress,NetworkInterface#NetworkInterface",20
interfaces,"IllegalThreadStateException.InnerClassLambdaMetafactory#markerInterfaces,RMIClassLoader.loadProxyClass#interfaces,Class#getAnnotatedInterfaces,Class#getGenericInterfaces,Class#getInterfaces,ManagementFactory#getPlatformManagementInterfaces,NetworkInterface#getNetworkInterfaces,NetworkInterface#getSubInterfaces",8
interleaved,"Raster#createInterleavedRaster,PixelInterleavedSampleModel#PixelInterleavedSampleModel",2
intern,"MethodType#ConcurrentWeakInternSet,String#intern",2
internal,"InternalError#InternalError",1
international,"DecimalFormatSymbols#getInternationalCurrencySymbol,DecimalFormatSymbols#setInternationalCurrencySymbol",2
interned,"TexturePaint#getInternedColorModel",1
interpolation,"AffineTransformOp.AffineTransformOp#interpolationType,AffineTransformOp#getInterpolationType",2
interrupt,"FutureTask.cancel#mayInterruptIfRunning,AbstractSelector#interrupt,ClosedByInterruptException#ClosedByInterruptException",3
interrupted,"Thread#interrupted,Thread#isInterrupted,InterruptedByTimeoutException#InterruptedByTimeoutException,InterruptedException#InterruptedException,InterruptedIOException#InterruptedIOException",5
interruptible,"AbstractInterruptibleChannel#AbstractInterruptibleChannel,InterruptibleChannel#InterruptibleChannel",2
interruptibly,"AbstractQueuedSynchronizer#acquireInterruptibly,AbstractQueuedSynchronizer#acquireSharedInterruptibly,Phaser#awaitAdvanceInterruptibly,StampedLock#lockInterruptibly,StampedLock#readLockInterruptibly,StampedLock#writeLockInterruptibly",6
interruption,"FileLockInterruptionException#FileLockInterruptionException",1
intersect,"Double#intersect,Double#linesIntersect",2
intersection,"Double#createIntersection,ProtectionDomain#doIntersectionPrivilege,Rectangle#intersection",3
intersects,"Double#intersectsLine,Shape#intersects",2
interval,"FlipContents.WaitDispatchSupport#interval",1
intfc,"MethodHandleProxies.asInterfaceInstance#intfc",1
