get,"AbstractDoubleSpliterator#getComparator,AbstractPreferences#getBoolean,AbstractPreferences#getByteArray,AbstractPreferences#getDouble,AbstractPreferences#getFloat,AbstractPreferences#getInt,AbstractPreferences#getLong,AbstractQueuedSynchronizer#getExclusiveQueuedThreads,AbstractQueuedSynchronizer#getFirstQueuedThread,AbstractQueuedSynchronizer#getQueuedThreads,AbstractQueuedSynchronizer#getSharedQueuedThreads,AbstractQueuedSynchronizer#getWaitingThreads,Arrays#get,AsynchronousCompletionTask#getNow,AsynchronousCompletionTask#getNumberOfDependents,AtomicLongArray#accumulateAndGet,AtomicLongArray#addAndGet,AtomicLongArray#decrementAndGet,AtomicLongArray#getAndAccumulate,AtomicLongArray#getAndAdd,AtomicLongArray#getAndDecrement,AtomicLongArray#getAndIncrement,AtomicLongArray#getAndSet,AtomicLongArray#getAndUpdate,AtomicLongArray#incrementAndGet,AtomicLongArray#updateAndGet,AtomicMarkableReference#getReference,AtomicStampedReference#getStamp,Base64#getDecoder,Base64#getEncoder,Base64#getMimeDecoder,Base64#getMimeEncoder,Base64#getUrlDecoder,Base64#getUrlEncoder,BaseStream#getChild,BaseStream#getChildCount,Builder#getAvailableCalendarTypes,Builder#getOpFlags,Builder#getTimeInMillis,CalendarDataProvider#getFirstDayOfWeek,CalendarDataProvider#getMinimalDaysInFirstWeek,CalendarNameProvider#getDisplayNames,CheckedOutputStream#getChecksum,Collections#getExactSizeIfKnown,Collections#getKey,Collections#getOrDefault,Collections#getValue,Collectors#getLocalResult,ConcurrentHashMap#getMap,Control#getCandidateLocales,Control#getFallbackLocale,Control#getFormats,Control#getNoFallbackControl,Control#getTimeToLive,CountDownLatch#getCount,CountedCompleter#getCompleter,CountedCompleter#getPendingCount,CountedCompleter#getRoot,Currency#getAvailableCurrencies,Currency#getCurrencyCode,Currency#getDefaultFractionDigits,Currency#getDisplayName,Currency#getInstance,Currency#getNumericCode,Currency#getObject,Currency#getSymbol,CyclicBarrier#getNumberWaiting,CyclicBarrier#getParties,Date#getDate,Date#getDay,Date#getHours,Date#getMinutes,Date#getMonth,Date#getSeconds,Date#getTime,Date#getTimezoneOffset,Date#getYear,Deflater#getAdler,Deflater#getBytesRead,Deflater#getBytesWritten,Deflater#getTotalIn,Deflater#getTotalOut,DoubleSummaryStatistics#getAverage,DoubleSummaryStatistics#getMax,DoubleSummaryStatistics#getMin,DoubleSummaryStatistics#getSum,EventListenerProxy#getListener,EventObject#getSource,FileHandler#getLevel,FileHandler#getLevelName,FileHandler#getLevelValue,FileHandler#getLogger,FileHandler#getProperty,ForkJoinTask#getException,ForkJoinTask#getForkJoinTaskTag,ForkJoinTask#getQueuedTaskCount,ForkJoinTask#getSurplusQueuedTaskCount,ForkJoinWorkerThread#getContextClassLoader,ForkJoinWorkerThread#getPool,ForkJoinWorkerThread#getPoolIndex,ForkJoinWorkerThreadFactory#getActiveThreadCount,ForkJoinWorkerThreadFactory#getAsyncMode,ForkJoinWorkerThreadFactory#getCommonPoolParallelism,ForkJoinWorkerThreadFactory#getFactory,ForkJoinWorkerThreadFactory#getParallelism,ForkJoinWorkerThreadFactory#getQueuedSubmissionCount,ForkJoinWorkerThreadFactory#getRunningThreadCount,ForkJoinWorkerThreadFactory#getStealCount,ForkJoinWorkerThreadFactory#getUncaughtExceptionHandler,FormatFlagsConversionMismatchException#getConversion,Formatter#getHead,Formatter#getTail,GregorianCalendar#getActualMaximum,GregorianCalendar#getActualMinimum,GregorianCalendar#getCalendarType,GregorianCalendar#getGreatestMinimum,GregorianCalendar#getGregorianChange,GregorianCalendar#getLeastMaximum,GregorianCalendar#getMaximum,GregorianCalendar#getMinimum,GregorianCalendar#getTimeZone,GregorianCalendar#getWeekYear,GregorianCalendar#getWeeksInWeekYear,Handler#getEncoding,Handler#getErrorManager,Handler#getFormatter,IllegalFormatCodePointException#getCodePoint,IllegalFormatConversionException#getArgumentClass,IllegalFormatPrecisionException#getPrecision,IllegalFormatWidthException#getWidth,IllformedLocaleException#getErrorIndex,Inflater#getRemaining,JarEntry#getAttributes,JarEntry#getCertificates,JarFile#getJarEntry,JarInputStream#getCerts,JarInputStream#getCodeSigners,JarInputStream#getCodeSource,JarInputStream#getCodeSources,JarInputStream#getManifest,JarInputStream#getManifestDigests,JarInputStream#getNextJarEntry,KeySetView#getMappedValue,LanguageRange#getRange,LanguageRange#getWeight,Level#getLocalizedName,Level#getLoggerLevel,Level#getLoggerNames,Level#getName,Level#getParentLoggerName,Level#getResourceBundleName,LinkedBlockingDeque#getFirst,LinkedBlockingDeque#getLast,LinkedTransferQueue#getWaitingConsumerCount,Locale#getAvailableLocales,Locale#getCountry,Locale#getDefault,Locale#getDisplayCountry,Locale#getDisplayLanguage,Locale#getDisplayScript,Locale#getDisplayVariant,Locale#getExtension,Locale#getExtensionKeys,Locale#getISO3Country,Locale#getISO3Language,Locale#getISOCountries,Locale#getISOLanguages,Locale#getLanguage,Locale#getScript,Locale#getUnicodeLocaleAttributes,Locale#getUnicodeLocaleKeys,Locale#getUnicodeLocaleType,Locale#getVariant,LockSupport#getBlocker,LogManager#getLogManager,LogManager#getLoggingMXBean,LogRecord#getLoggerName,LogRecord#getMillis,LogRecord#getParameters,LogRecord#getSequenceNumber,LogRecord#getSourceClassName,LogRecord#getSourceMethodName,LogRecord#getThreadID,LogRecord#getThrown,Logger#getAnonymousLogger,Logger#getFilter,Logger#getGlobal,Logger#getHandlers,Logger#getParent,Logger#getResourceBundle,Logger#getUseParentHandlers,LongAccumulator#getThenReset,Manifest#getEntries,Manifest#getMainAttributes,MemoryHandler#getPushLevel,MissingFormatArgumentException#getFormatSpecifier,MissingResourceException#getClassName,OfPrimitive#getAndClearState,OptionalDouble#getAsDouble,OptionalInt#getAsInt,OptionalLong#getAsLong,OptionalLong#orElseGet,PatternSyntaxException#getDescription,PatternSyntaxException#getIndex,PatternSyntaxException#getPattern,Phaser#getArrivedParties,Phaser#getPhase,Phaser#getRegisteredParties,Phaser#getUnarrivedParties,PreferenceChangeEvent#getNewValue,PreferenceChangeEvent#getNode,PropertyPermission#getActions,PropertyResourceBundle#getKeys,PropertyResourceBundle#handleGetObject,RecursiveTask#getRawResult,ReentrantLock#getHoldCount,ReentrantLock#getWaitQueueLength,ResourceBundle#getBaseBundleName,ResourceBundle#getBundle,ResourceBundle#getCacheKey,ResourceBundle#getLocale,ResourceBundle#getResource,ResourceBundle#getResourceAsStream,ResourceBundle#getString,ResourceBundle#getStringArray,ResourceBundleControlProvider#getControl,ScheduledThreadPoolExecutor#getContinueExistingPeriodicTasksAfterShutdownPolicy,ScheduledThreadPoolExecutor#getDelay,ScheduledThreadPoolExecutor#getExecuteExistingDelayedTasksAfterShutdownPolicy,ScheduledThreadPoolExecutor#getRemoveOnCancelPolicy,Semaphore#getQueueLength,StampedLock#getReadLockCount,ThreadPoolExecutor#getActiveCount,ThreadPoolExecutor#getCompletedTaskCount,ThreadPoolExecutor#getCorePoolSize,ThreadPoolExecutor#getKeepAliveTime,ThreadPoolExecutor#getLargestPoolSize,ThreadPoolExecutor#getMaximumPoolSize,ThreadPoolExecutor#getPoolSize,ThreadPoolExecutor#getQueue,ThreadPoolExecutor#getRejectedExecutionHandler,ThreadPoolExecutor#getTaskCount,ThreadPoolExecutor#getThreadFactory,TimeZone#getAvailableIDs,TimeZone#getDSTSavings,TimeZone#getID,TimeZone#getOffset,TimeZone#getRawOffset,TimeZoneNameProvider#getGenericDisplayName,UUID#getLeastSignificantBits,UUID#getMostSignificantBits,UnknownFormatFlagsException#getFlags,UnknownFormatFlagsException#getMessage,WriteLock#getReadHoldCount,WriteLock#getWriteHoldCount,ZipEntry#getCompressedSize,ZipEntry#getCrc,ZipEntry#getCreationTime,ZipEntry#getExtra,ZipEntry#getLastAccessTime,ZipEntry#getLastModifiedTime,ZipEntry#getMethod,ZipEntry#getSize,ZipFile#getComment,ZipFile#getEntry,ZipFile#getInputStream,ZipInputStream#getNextEntry"
get16,"DeflaterInputStream#get16"
get32,"DeflaterInputStream#get32"
get64,"DeflaterInputStream#get64"
global,"Logger#getGlobal"
gmt,"Date#toGMTString"
greatest,"GregorianCalendar#getGreatestMinimum"
gregorian,"GregorianCalendar#getGregorianChange,GregorianCalendar#setGregorianChange,GregorianCalendar#GregorianCalendar"
group,"MatchResult.group#group,MatchResult#group,MatchResult#groupCount"
grouping,"Collectors#groupingBy,Collectors#groupingByConcurrent"
gzip,"GZIPInputStream#GZIPInputStream,GZIPOutputStream#GZIPOutputStream"
handle,"CompletionStage#handle,CompletionStage#handleAsync,PropertyResourceBundle#handleGetObject"
handler,"Logger.removeHandler#handler,StreamSupport.onClose#closeHandler,ForkJoinWorkerThread#setUncaughtExceptionHandler,ForkJoinWorkerThreadFactory#getUncaughtExceptionHandler,LogManager#addHandler,LogManager#removeHandler,ThreadPoolExecutor#getRejectedExecutionHandler,ThreadPoolExecutor#setRejectedExecutionHandler,ConsoleHandler#ConsoleHandler,FileHandler#FileHandler,Handler#Handler,MemoryHandler#MemoryHandler,RejectedExecutionHandler#RejectedExecutionHandler,SocketHandler#SocketHandler,StreamHandler#StreamHandler"
handlers,"Logger.setUseParentHandlers#useParentHandlers,Logger#getHandlers,Logger#getUseParentHandlers,Logger#setUseParentHandlers"
has,"AbstractQueuedSynchronizer#hasContended,AbstractQueuedSynchronizer#hasQueuedPredecessors,Collections#hasCharacteristics,Collections#hasMoreElements,Collections#hasPrevious,ForkJoinWorkerThreadFactory#hasQueuedSubmissions,Formatter#hasDot,JarInputStream#jarFileHasClassPathAttribute,LinkedTransferQueue#hasWaitingConsumer,Locale#hasExtensions,Matcher#hasAnchoringBounds,Matcher#hasTransparentBounds,Observable#hasChanged,ReentrantLock#hasQueuedThread,ReentrantLock#hasWaiters,Scanner#hasNextBigDecimal,Scanner#hasNextBigInteger,Scanner#hasNextBoolean,Scanner#hasNextByte,Scanner#hasNextDouble,Scanner#hasNextFloat,Scanner#hasNextInt,Scanner#hasNextLine,Scanner#hasNextLong,Scanner#hasNextShort,Semaphore#hasQueuedThreads,ServiceLoader#hasNext,StringTokenizer#hasMoreTokens,TimeZone#hasSameRules"
hash,"Arrays#deepHashCode,Level#hashCode,Objects#hash,ConcurrentHashMap#ConcurrentHashMap,HashMap#HashMap,HashSet#HashSet,IdentityHashMap#IdentityHashMap,LinkedHashMap#LinkedHashMap,LinkedHashSet#LinkedHashSet,WeakHashMap#WeakHashMap"
hashtable,"Hashtable#Hashtable"
head,"Collections#headMap,Formatter#getHead,TreeSet#headSet"
header,"ZipFile#startsWithLocHeader"
held,"ReentrantLock#isHeldByCurrentThread"
help,"CountedCompleter#helpComplete,ForkJoinTask#helpQuiesce"
helper,"Collectors.opEvaluateParallel#helper"
hi,"Hashtable.IntCumulateTask#hi"
higher,"Collections#higherEntry,Collections#higherKey,TreeSet#higher"
hit,"Matcher#hitEnd"
hold,"ReentrantLock#getHoldCount,WriteLock#getReadHoldCount,WriteLock#getWriteHoldCount"
holder,"AtomicMarkableReference.get#markHolder,AtomicStampedReference.get#stampHolder"
horizon,"Scanner.findWithinHorizon#horizon,Scanner#findWithinHorizon"
host,"SocketHandler.SocketHandler#host"
hour,"GregorianCalendar.GregorianCalendar#hourOfDay"
hours,"Date.setHours#hours,Date#getHours,Date#setHours"
hrs,"Date.UTC#hrs"
i,"TimeZone#getAvailableIDs"
id,"LogRecord.setThreadID#threadID,TimeZone.getTimeZone#zoneId,TimeZoneNameProvider.getGenericDisplayName#ID,LogRecord#getThreadID,LogRecord#setThreadID,TimeZone#getID,TimeZone#setID,TimeZone#toZoneId"
identity,"LongAccumulator.LongAccumulator#identity,IdentityHashMap#IdentityHashMap"
if,"AsynchronousCompletionTask.getNow#valueIfAbsent,FutureTask.cancel#mayInterruptIfRunning,Collections#computeIfAbsent,Collections#computeIfPresent,Collections#getExactSizeIfKnown,Collections#putIfAbsent,Collections#removeIf,CopyOnWriteArrayList#addIfAbsent,OptionalLong#ifPresent"
illegal,"IllegalFormatCodePointException#IllegalFormatCodePointException,IllegalFormatConversionException#IllegalFormatConversionException,IllegalFormatException#IllegalFormatException,IllegalFormatFlagsException#IllegalFormatFlagsException,IllegalFormatPrecisionException#IllegalFormatPrecisionException,IllegalFormatWidthException#IllegalFormatWidthException"
illformed,"IllformedLocaleException#IllformedLocaleException"
immutable,"SimpleImmutableEntry#SimpleImmutableEntry"
implies,"PropertyPermission#implies"
import,"Preferences#importPreferences"
in,"Builder.setWeekDefinition#minimalDaysInFirstWeek,CopyOnWriteArrayList.CopyOnWriteArrayList#toCopyIn,Locale.getDisplayName#inLocale,Properties.LineReader#inStream,Properties.loadFromXML#in,Builder#getTimeInMillis,Builder#setMinimalDaysInFirstWeek,Builder#setTimeInMillis,CalendarDataProvider#getMinimalDaysInFirstWeek,Deflater#getTotalIn,ForkJoinTask#inForkJoinPool,GregorianCalendar#getWeeksInWeekYear,Scanner#findInLine,TimeZone#inDaylightTime"
inclusive,"Arrays.stream#startInclusive,IntStream.rangeClosed#endInclusive,TreeSet.subSet#fromInclusive,TreeSet.subSet#toInclusive,TreeSet.tailSet#inclusive"
increment,"Vector.Vector#capacityIncrement,AtomicLongArray#getAndIncrement,AtomicLongArray#incrementAndGet,LongAdder#increment"
index,"Arrays.set#index,BitSet.get#bitIndex,IllformedLocaleException.IllformedLocaleException#errorIndex,Spliterators.spliterator#fromIndex,Spliterators.spliterator#toIndex,Arrays#indexOf,Collections#indexOfSubList,Collections#lastIndexOf,Collections#lastIndexOfSubList,Collections#nextIndex,Collections#previousIndex,ForkJoinWorkerThread#getPoolIndex,Formatter#index,IllformedLocaleException#getErrorIndex,PatternSyntaxException#getIndex"
inf,"InflaterInputStream.InflaterInputStream#inf"
infl,"InflaterOutputStream.InflaterOutputStream#infl"
inflate,"Inflater#inflate"
inflater,"Inflater#Inflater,InflaterInputStream#InflaterInputStream,InflaterOutputStream#InflaterOutputStream"
info,"Logger#info"
initial,"AtomicMarkableReference.AtomicMarkableReference#initialMark,AtomicMarkableReference.AtomicMarkableReference#initialRef,AtomicReference.AtomicReference#initialValue,AtomicStampedReference.AtomicStampedReference#initialStamp,Executors.scheduleWithFixedDelay#initialDelay,LinkedHashSet.LinkedHashSet#initialCapacity,Exchanger#initialValue"
input,"Pattern.splitAsStream#input,Builder#inputShape,Deflater#needsInput,Deflater#setInput,ZipFile#getInputStream,CheckedInputStream#CheckedInputStream,DeflaterInputStream#DeflaterInputStream,GZIPInputStream#GZIPInputStream,InflaterInputStream#InflaterInputStream,InputMismatchException#InputMismatchException,JarInputStream#JarInputStream,ZipInputStream#ZipInputStream"
ins,"LogManager.readConfiguration#ins"
insert,"Vector#insertElementAt"
installed,"ServiceLoader#loadInstalled"
instance,"Currency#getInstance"
instant,"Date.from#instant,Builder#setInstant,Date#toInstant"
int,"Formatter.BigDecimalLayout#intVal,AbstractDoubleSpliterator#IntIteratorSpliterator,AbstractPreferences#getInt,AbstractPreferences#putInt,BaseStream#collectInt,BaseStream#flattenInt,Builder#makeInt,Builder#mapToInt,Collector#ChainedInt,Collector#flatMapToInt,Collectors#averagingInt,Collectors#summarizingInt,Collectors#summingInt,Comparator#comparingInt,ConcurrentHashMap#reduceEntriesToInt,ConcurrentHashMap#reduceKeysToInt,ConcurrentHashMap#reduceToInt,ConcurrentHashMap#reduceValuesToInt,Hashtable#IntCumulateTask,Level#intValue,OptionalInt#getAsInt,Scanner#hasNextInt,Spliterators#IntArraySpliterator,Spliterators#emptyIntSpliterator,Spliterators#nextInt,StreamSupport#intStream,AbstractIntSpliterator#AbstractIntSpliterator,DoubleToIntFunction#DoubleToIntFunction,IntBinaryOperator#IntBinaryOperator,IntConsumer#IntConsumer,IntFunction#IntFunction,IntPredicate#IntPredicate,IntStream#IntStream,IntSummaryStatistics#IntSummaryStatistics,IntSupplier#IntSupplier,IntToDoubleFunction#IntToDoubleFunction,IntToLongFunction#IntToLongFunction,IntUnaryOperator#IntUnaryOperator,LongToIntFunction#LongToIntFunction,ObjIntConsumer#ObjIntConsumer,OfInt#OfInt,OptionalInt#OptionalInt,ToIntBiFunction#ToIntBiFunction,ToIntFunction#ToIntFunction"
integer,"Scanner#hasNextBigInteger,Scanner#nextBigInteger,AtomicInteger#AtomicInteger,AtomicIntegerArray#AtomicIntegerArray,AtomicIntegerFieldUpdater#AtomicIntegerFieldUpdater"
interrupt,"FutureTask.cancel#mayInterruptIfRunning"
interruptibly,"AbstractQueuedSynchronizer#acquireInterruptibly,AbstractQueuedSynchronizer#acquireSharedInterruptibly,Phaser#awaitAdvanceInterruptibly,StampedLock#lockInterruptibly,StampedLock#readLockInterruptibly,StampedLock#writeLockInterruptibly"
intersects,"BitSet#intersects"
into,"StreamSupport#copyInto"
ints,"SplittableRandom#ints"
invalid,"InvalidPreferencesFormatException#InvalidPreferencesFormatException,InvalidPropertiesFormatException#InvalidPropertiesFormatException"
invoke,"Executors#invokeAll,Executors#invokeAny,ForkJoinTask#invoke,ForkJoinTask#quietlyInvoke"
io,"Formatter#ioException"
is,"Manifest.read#is,Timer.Timer#isDaemon,AbstractPreferences#isUserNode,AbstractQueuedSynchronizer#isQueued,AsynchronousCompletionTask#isCompletedExceptionally,AsynchronousCompletionTask#isReleasable,AtomicMarkableReference#isMarked,Builder#isLenient,Builder#isSet,CyclicBarrier#isBroken,Executors#isShutdown,Executors#isTerminated,Filter#isLoggable,ForkJoinTask#isCompletedAbnormally,ForkJoinTask#isCompletedNormally,ForkJoinWorkerThreadFactory#isQuiescent,FutureTask#isCancelled,FutureTask#isDone,GregorianCalendar#isLeapYear,GregorianCalendar#isWeekDateSupported,LocaleServiceProvider#isSupportedLocale,Objects#isNull,OptionalLong#isPresent,ReentrantLock#isHeldByCurrentThread,ScheduledThreadPoolExecutor#isPeriodic,Semaphore#isFair,StampedLock#isReadLocked,StampedLock#isWriteLocked,StreamSupport#isParallel,ThreadPoolExecutor#isLocked,ThreadPoolExecutor#isTerminating,TreeSet#isEmpty,WriteLock#isWriteLockedByCurrentThread,ZipEntry#isDirectory"
iso,"Locale#getISOCountries,Locale#getISOLanguages"
iso3,"Locale#getISO3Country,Locale#getISO3Language"
item,"Stack.push#item"
iterate,"DoubleStream#iterate"
iterator,"AbstractDoubleSpliterator.DoubleIteratorSpliterator#iterator,AbstractDoubleSpliterator#DoubleIteratorSpliterator,AbstractDoubleSpliterator#IntIteratorSpliterator,AbstractDoubleSpliterator#IteratorSpliterator,AbstractDoubleSpliterator#LongIteratorSpliterator,Collections#emptyIterator,Collections#emptyListIterator,Collections#listIterator,ServiceLoader#iterator,TreeSet#descendingIterator,ZipFile#ZipEntryIterator,Iterator#Iterator,ListIterator#ListIterator,PrimitiveIterator#PrimitiveIterator"
jar,"JarInputStream.getCodeSource#jar,JarFile#getJarEntry,JarInputStream#JarVerifier,JarInputStream#getNextJarEntry,JarInputStream#jarFileHasClassPathAttribute,JarEntry#JarEntry,JarException#JarException,JarFile#JarFile,JarInputStream#JarInputStream,JarOutputStream#JarOutputStream"
java,"DeflaterInputStream#dosToJavaTime,DeflaterInputStream#javaToDosTime"
je,"JarInputStream.getCodeSource#je"
join,"AsynchronousCompletionTask#join,ForkJoinTask#compareAndSetForkJoinTaskTag,ForkJoinTask#getForkJoinTaskTag,ForkJoinTask#inForkJoinPool,ForkJoinTask#quietlyJoin,ForkJoinTask#setForkJoinTaskTag,ForkJoinPool#ForkJoinPool,ForkJoinTask#ForkJoinTask,ForkJoinWorkerThread#ForkJoinWorkerThread,ForkJoinWorkerThreadFactory#ForkJoinWorkerThreadFactory"
joiner,"StringJoiner#StringJoiner"
joining,"Collectors#joining"
keep,"ThreadPoolExecutor.ThreadPoolExecutor#keepAliveTime,ThreadPoolExecutor#getKeepAliveTime,ThreadPoolExecutor#setKeepAliveTime"
key,"Collections.checkedNavigableMap#keyType,Collections.headMap#toKey,Collections.tailMap#fromKey,Collectors.toConcurrentMap#keyMapper,Comparator.comparing#keyComparator,Comparator.comparingDouble#keyExtractor,FileHandler.getProperty#key,Collections#ceilingKey,Collections#containsKey,Collections#descendingKeySet,Collections#firstKey,Collections#floorKey,Collections#getKey,Collections#higherKey,Collections#keySet,Collections#lastKey,Collections#lowerKey,Collections#navigableKeySet,ConcurrentHashMap#forEachKey,ConcurrentHashMap#newKeySet,Map#comparingByKey,ResourceBundle#getCacheKey,KeySetView#KeySetView"
keys,"ConcurrentHashMap#reduceKeys,ConcurrentHashMap#reduceKeysToDouble,ConcurrentHashMap#reduceKeysToInt,ConcurrentHashMap#reduceKeysToLong,ConcurrentHashMap#searchKeys,Hashtable#keys,Locale#getExtensionKeys,Locale#getUnicodeLocaleKeys,PropertyResourceBundle#getKeys"
keyword,"Builder#setUnicodeLocaleKeyword"
kind,"OfPrimitive.makeDouble#matchKind"
known,"Collections#getExactSizeIfKnown"
language,"Builder.setLanguage#language,Builder.setLanguageTag#languageTag,LocaleNameProvider.getDisplayLanguage#languageCode,Builder#setLanguage,Builder#setLanguageTag,Locale#forLanguageTag,Locale#getDisplayLanguage,Locale#getISO3Language,Locale#getLanguage,Locale#toLanguageTag,LanguageRange#LanguageRange"
languages,"Locale#getISOLanguages"
largest,"ThreadPoolExecutor#getLargestPoolSize"
last,"Collections#lastEntry,Collections#lastIndexOf,Collections#lastIndexOfSubList,Collections#lastKey,Collections#pollLastEntry,Comparator#nullsLast,LinkedBlockingDeque#addLast,LinkedBlockingDeque#getLast,LinkedBlockingDeque#offerLast,LinkedBlockingDeque#peekLast,LinkedBlockingDeque#putLast,LinkedBlockingDeque#removeLast,LinkedBlockingDeque#removeLastOccurrence,LinkedBlockingDeque#takeLast,TreeSet#last,TreeSet#pollLast,Vector#lastElement,ZipEntry#getLastAccessTime,ZipEntry#getLastModifiedTime,ZipEntry#setLastAccessTime,ZipEntry#setLastModifiedTime"
latch,"CountDownLatch#CountDownLatch"
layout,"Formatter#BigDecimalLayout,Formatter#layoutChars"
lazy,"AtomicLongArray#lazySet"
lb,"BitSet.valueOf#lb"
leap,"GregorianCalendar#isLeapYear"
least,"UUID.UUID#leastSigBits,GregorianCalendar#getLeastMaximum,UUID#getLeastSignificantBits"
len,"DeflaterInputStream.DeflaterInputStream#bufLen,FileHandler.write#len"
length,"Arrays.copyOf#newLength,AtomicLongArray.AtomicLongArray#length,Base64.getMimeEncoder#lineLength,ReentrantLock#getWaitQueueLength,Semaphore#getQueueLength,StringJoiner#length"
lenient,"Builder.setLenient#lenient,Builder#isLenient,Builder#setLenient"
level,"ConcurrentHashMap.ConcurrentHashMap#concurrencyLevel,FileHandler.getLevelValue#level,Level.setLoggerLevel#levelName,MemoryHandler.MemoryHandler#pushLevel,MemoryHandler.setPushLevel#newLevel,FileHandler#getLevel,FileHandler#getLevelName,FileHandler#getLevelValue,FileHandler#parseLevel,FileHandler#setLevel,Level#getLoggerLevel,Level#setLoggerLevel,MemoryHandler#getPushLevel,MemoryHandler#setPushLevel,Level#Level"
lifo,"Collections#asLifoQueue"
limit,"FileHandler.FileHandler#limit,Builder#limit"
line,"Base64.getMimeEncoder#lineLength,Base64.getMimeEncoder#lineSeparator,Manifest#readLine,Properties#LineReader,Scanner#findInLine,Scanner#hasNextLine,Scanner#nextLine"
linked,"ConcurrentLinkedDeque#ConcurrentLinkedDeque,ConcurrentLinkedQueue#ConcurrentLinkedQueue,LinkedBlockingDeque#LinkedBlockingDeque,LinkedBlockingQueue#LinkedBlockingQueue,LinkedHashMap#LinkedHashMap,LinkedHashSet#LinkedHashSet,LinkedList#LinkedList,LinkedTransferQueue#LinkedTransferQueue"
list,"Collections.checkedList#list,LanguageRange.lookupTag#priorityList,Arrays#asList,Collections#checkedList,Collections#emptyList,Collections#emptyListIterator,Collections#indexOfSubList,Collections#lastIndexOfSubList,Collections#list,Collections#listIterator,Collections#singletonList,Collections#subList,Collections#synchronizedList,Collections#unmodifiableList,Collectors#toList,AbstractList#AbstractList,AbstractSequentialList#AbstractSequentialList,ArrayList#ArrayList,ConcurrentSkipListMap#ConcurrentSkipListMap,ConcurrentSkipListSet#ConcurrentSkipListSet,CopyOnWriteArrayList#CopyOnWriteArrayList,LinkedList#LinkedList,List#List,ListIterator#ListIterator,ListResourceBundle#ListResourceBundle"
listener,"EventListenerProxy.EventListenerProxy#listener,AbstractPreferences#addNodeChangeListener,AbstractPreferences#addPreferenceChangeListener,AbstractPreferences#removeNodeChangeListener,AbstractPreferences#removePreferenceChangeListener,EventListenerProxy#getListener,LogManager#addPropertyChangeListener,LogManager#removePropertyChangeListener,EventListener#EventListener,EventListenerProxy#EventListenerProxy,NodeChangeListener#NodeChangeListener,PreferenceChangeListener#PreferenceChangeListener"
listeners,"TooManyListenersException#TooManyListenersException"
live,"Control#getTimeToLive"
lo,"Hashtable.IntCumulateTask#lo"
load,"Control.needsReload#loadTime,LinkedHashSet.LinkedHashSet#loadFactor,Properties#loadFromXML,ResourceBundle#loadClass,ServiceLoader#load,ServiceLoader#loadInstalled"
loader,"ServiceLoader.load#loader,Executors#privilegedCallableUsingCurrentClassLoader,ForkJoinWorkerThread#getContextClassLoader,ForkJoinWorkerThread#setContextClassLoader,ServiceLoader#ServiceLoader"
loc,"ZipFile#startsWithLocHeader"
local,"Collectors#getLocalResult,ThreadLocalRandom#ThreadLocalRandom"
locale,"Currency.getObject#locale,GregorianCalendar.GregorianCalendar#aLocale,Locale.getDisplayName#inLocale,Locale.getObject#localeNameProvider,Locale.setDefault#newLocale,ResourceBundle.getBundle#targetLocale,Builder#addUnicodeLocaleAttribute,Builder#removeUnicodeLocaleAttribute,Builder#setLocale,Builder#setUnicodeLocaleKeyword,Control#getFallbackLocale,Date#toLocaleString,Formatter#locale,Locale#getUnicodeLocaleAttributes,Locale#getUnicodeLocaleKeys,Locale#getUnicodeLocaleType,LocaleServiceProvider#isSupportedLocale,ResourceBundle#getLocale,Scanner#useLocale,IllformedLocaleException#IllformedLocaleException,Locale#Locale,LocaleNameProvider#LocaleNameProvider,LocaleServiceProvider#LocaleServiceProvider"
locales,"LanguageRange.lookup#locales,Control#getCandidateLocales,Locale#getAvailableLocales"
localized,"Level#getLocalizedName"
lock,"StampedLock#asReadLock,StampedLock#asReadWriteLock,StampedLock#asWriteLock,StampedLock#getReadLockCount,StampedLock#lockInterruptibly,StampedLock#readLock,StampedLock#readLockInterruptibly,StampedLock#tryConvertToReadLock,StampedLock#tryConvertToWriteLock,StampedLock#tryReadLock,StampedLock#tryWriteLock,StampedLock#writeLock,StampedLock#writeLockInterruptibly,ThreadPoolExecutor#lock,ThreadPoolExecutor#tryLock,Lock#Lock,LockSupport#LockSupport,ReadLock#ReadLock,ReadWriteLock#ReadWriteLock,ReentrantLock#ReentrantLock,ReentrantReadWriteLock#ReentrantReadWriteLock,StampedLock#StampedLock,WriteLock#WriteLock"
locked,"StampedLock#isReadLocked,StampedLock#isWriteLocked,ThreadPoolExecutor#isLocked,WriteLock#isWriteLockedByCurrentThread"
log,"FileHandler#log,LogManager#getLogManager,LogManager#LogManager,LogRecord#LogRecord"
loggable,"Filter#isLoggable"
logger,"FileHandler.log#logger,Level.getParentLoggerName#loggerName,FileHandler#getLogger,Level#getLoggerLevel,Level#getLoggerNames,Level#getParentLoggerName,Level#setLoggerLevel,LogManager#addLogger,LogRecord#getLoggerName,LogRecord#setLoggerName,Logger#getAnonymousLogger,Logger#Logger"
logging,"LogManager#getLoggingMXBean,LoggingMXBean#LoggingMXBean,LoggingPermission#LoggingPermission"
logp,"Logger#logp"
logrb,"Logger#logrb"
